ID;AtcCode;Name;FormOfInjection;Strength;LegalStatus;Reimbursement;Manufacturer;Spc;Pil;ValidFrom;ValidTo
6070;N05AX12;ARIPIPRAZOLE ZENTIVA;tablet;5mg;Prescription;No;Zentiva k.s.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003899/WC500191043.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003899/WC500191043.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6071;L01XE33;IBRANCE;capsule, hard;100mg;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003853/WC500217196.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003853/WC500217196.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6072;H01BA02;OCTOSTIM;solution for injection;15mcg 1ml;Prescription;No;FERRING GmbH;SPC_1064405.pdf;PIL_1064405.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6073;C09DB04;TELDIPIN;tablet;80mg +10mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1707049.pdf;PIL_1707049.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6074;A10AC01;INSUMAN BASAL SOLOSTAR;suspension for injection in pre-filled pen;100RÜ 1ml;Prescription;No;Sanofi-Aventis Deutschland GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000201/WC500033784.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000201/WC500033784.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6075;N05AX12;ZYKALOR;tablet;10mg;Prescription;Yes;Medochemie Ltd.;SPC_1649796.pdf;PIL_1649796.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6076;B02BD04;IDELVION;powder and solvent for solution for injection;2000RÜ;Prescription;No;CSL Behring GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003955/WC500207380.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003955/WC500207380.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6077;L01AX03;TEMOZOLOMIDE ACCORD;capsule, hard;250mg;Prescription;Yes;Accord Healthcare Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001125/WC500079631.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001125/WC500079631.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6078;A11HA08;VEDROP;oral solution;50mg 1ml;Prescription;Yes;Orphan Europe SARL;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000920/WC500047919.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000920/WC500047919.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6079;N07CA01;BETAHISTINE ACTAVIS;tablet;24mg;Prescription;Yes;Actavis Group PTC ehf;SPC_1515833.pdf;PIL_1515833.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6080;L01DB01;MYOCET;powder, dispersion and solvent for concentrate for dispersion for infusion;50mg;Prescription;No;Teva B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000297/WC500031811.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000297/WC500031811.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6081;L02AE04;DIPHERELINE 3,75 MG;powder and solvent for prolonged-release suspension for injection;3,75mg;Prescription;Yes;Ipsen Pharma;SPC_1040397.pdf;PIL_1040397.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6082;B02BD02;REFACTO AF;powder and solvent for solution for injection;1000RÜ;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000232/WC500049008.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000232/WC500049008.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6083;R03DX07;DAXAS;tablet;250mcg;Prescription;No;AstraZeneca AB;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001179/WC500095209.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001179/WC500095209.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6084;C09AA05;CARDACE 5 MG;tablet;5mg;Prescription;Yes;Sanofi-Aventis Estonia OÜ;SPC_1074754.pdf;PIL_1074754.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6085;L03AB10;PEGINTRON;powder and solvent for solution for injection;150mcg;Prescription;Yes;Merck Sharp & Dohme;;;0001-01-01T00:00:01;9999-12-31T23:59:59
6086;L04AX03;METEX;solution for injection in pre-filled pen;10mg 0.2ml;Prescription;No;medac GmbH;SPC_1569720.pdf;PIL_1569720.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6087;B02BD10;WILLFACT;powder and solvent for solution for injection;1000RÜ;Prescription;No;LFB-Biomedicaments;SPC_1461978.pdf;PIL_1461978.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6088;C07AG02;CARVEDILOLHEXAL 25 MG;tablet;25mg;Prescription;Yes;HEXAL AG;SPC_1110520.pdf;PIL_1110520.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6089;L01XX24;ONCASPAR;powder for solution for injection /infusion;3750ühik;Prescription;No;Baxalta Innovations GmbH;;;0001-01-01T00:00:01;9999-12-31T23:59:59
6090;J01CA04;AMOXICILLIN-MIP 1000MG;tablet;1000mg;Prescription;No;MIP Pharma GmbH;SPC_1462542.pdf;PIL_1462542.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6091;S01FB51;OMIDRIA;concentrate for solution for intraocular irrigation;10,2mg +2,88mg 1ml;Prescription;No;Omeros London Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003702/WC500192865.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003702/WC500192865.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6092;G03GA05;OVALEAP;solution for injection;900RÜ 1.5ml;Prescription;Yes;Teva B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002608/WC500152906.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002608/WC500152906.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6093;C09BX01;CO-DALNESSA;tablet;8mg +10mg +2,5mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1602683.pdf;PIL_1602683.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6094;R03AK06;SERETIDE INHALER;pressurised inhalation, suspension;25mcg +50mcg 1annust;Prescription;Yes;Glaxo Wellcome UK Limited trading as Glaxo Wellcome Operations;SPC_1107335.pdf;PIL_1107335.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6095;A16AB05;ALDURAZYME;concentrate for solution for infusion;100ühik 1ml;Prescription;No;Genzyme Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000477/WC500023378.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000477/WC500023378.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6096;L04AB04;HUMIRA;solution for injection in pre-filled syringe;20mg 0.2ml;Prescription;No;AbbVie Deutschland GmbH & Co. KG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000481/WC500050870.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000481/WC500050870.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6097;C08CA01;AMLODIGAMMA 5MG;tablet;5mg;Prescription;Yes;WÖRWAG PHARMA GmbH & Co. KG;SPC_1241424.pdf;PIL_1241424.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6098;M01AE03;KETO;film-coated tablet;50mg;Prescription;Yes;VITABALANS OY;SPC_1073517.pdf;PIL_1073517.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6099;L04AX03;METEX;solution for injection in pre-filled pen;30mg 0.6ml;Prescription;No;medac GmbH;SPC_1579406.pdf;PIL_1579406.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6100;N06AB10;ESCITALOPRAM TEVA;film-coated tablet;20mg;Prescription;Yes;Teva Pharma B.V.;SPC_1331907.pdf;PIL_1331907.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6101;B02BD08;NOVOSEVEN;powder and solvent for solution for injection;2mg;Prescription;No;Novo Nordisk A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000074/WC500030873.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000074/WC500030873.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6102;J01FA10;AZITHROMYCIN SANDOZ 500MG;film-coated tablet;500mg;Prescription;Yes;Sandoz GmbH;SPC_1184992.pdf;PIL_1184992.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6103;J05AX08;ISENTRESS;film-coated tablet;600mg;Prescription;No;Merck Sharp & Dohme B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000860/WC500037405.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000860/WC500037405.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6104;N05AX12;ABILIFY;tablet;5mg;Prescription;No;Otsuka Pharmaceutical Netherlands B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000471/WC500020170.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000471/WC500020170.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6105;B01AF03;ROTEAS;film-coated tablet;60mg;Prescription;No;Daiichi Sankyo Europe GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004339/WC500226655.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004339/WC500226655.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6106;R06AX27;NEOCLARITYN;film-coated tablet;5mg;Prescription;No;Merck Sharp & Dohme B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000314/WC500024736.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000314/WC500024736.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6107;A10BD16;VOKANAMET;film-coated tablet;850mg +50mg;Prescription;No;JANSSEN-CILAG INTERNATIONAL NV;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002656/WC500166670.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002656/WC500166670.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6108;V09HA80;SCINTIMUN;kit for radiopharmaceutical preparation;1mg;Prescription;No;CIS Bio international;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001045/WC500075575.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001045/WC500075575.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6109;G03GA05;BEMFOLA;solution for injection in pre-filled pen;150RÜ 0.25ml;Prescription;Yes;Gedeon Richter Plc.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002615/WC500166818.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002615/WC500166818.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6110;L01XX32;BORTEZOMIB HOSPIRA;powder for solution for injection;2,5mg;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004207/WC500211353.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004207/WC500211353.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6111;N05AH03;OLAZAX;tablet;7,5mg;Prescription;No;Glenmark Pharmaceuticals s.r.o;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001087/WC500070073.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001087/WC500070073.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6112;V08AB02;OMNIPAQUE;solution for injection;647mg 1ml;Prescription;No;GE Healthcare AS;SPC_1079007.pdf;PIL_1079007.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6113;N05BA12;ALPRAZOLAM KRKA;tablet;0,25mg;Prescription;No;Krka d.d. Novo Mesto;SPC_1743207.pdf;PIL_1743207.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6114;N05AH02;CLOZAPINE ACCORD;tablet;100mg;Prescription;No;Accord Healthcare Limited;SPC_1663905.pdf;PIL_1663905.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6115;N03AX16;PREGABALIN MYLAN;capsule, hard;150mg;Prescription;No;Mylan S.A.S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004078/WC500191298.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004078/WC500191298.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6116;J05AF08;HEPSERA;tablet;10mg;Prescription;No;Gilead Sciences Ireland UC;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000485/WC500048079.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000485/WC500048079.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6117;N05AX08;RISPERIDONE ACCORD 1 MG;film-coated tablet;1mg;Prescription;Yes;Accord Healthcare Limited;SPC_1367670.pdf;PIL_1367670.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6118;G04CB02;DUTASTERIDE RATIOPHARM;capsule, soft;0,5mg;Prescription;No;Teva Pharma B.V.;SPC_1540033.pdf;PIL_1540033.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6119;H02AB09;PLENADREN;modified-release tablet;20mg;Prescription;No;Shire Services BVBA;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002185/WC500117637.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002185/WC500117637.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6120;S01CA82;OFTAN DEXA-CHLORA;eye drops, solution;1mg +2mg 1ml;Prescription;Yes;SANTEN OY;SPC_1044368.pdf;PIL_1044368.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6121;R03AL09;TRYDONIS;pressurised inhalation, solution;5mcg +9mcg +87mcg 1annuses;Prescription;No;Chiesi Farmaceutici S.p.A.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004702/WC500248502.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004702/WC500248502.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6122;N05AE05;LATUDA;film-coated tablet;37,2mg;Prescription;No;Aziende Chimiche Riunite Angelini Francesco ? A.C.R.A.F. S.p.A.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002713/WC500164683.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002713/WC500164683.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6123;B03XA02;ARANESP;solution for injection in pre-filled syringe;80mcg 0.4ml;Prescription;Yes;Amgen Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000332/WC500026149.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000332/WC500026149.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6124;V08AB02;OMNIPAQUE;solution for injection;518mg 1ml;Prescription;No;GE Healthcare AS;SPC_1078983.pdf;PIL_1078983.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6125;B01AC27;UPTRAVI;film-coated tablet;1600mcg;Prescription;No;Actelion Registration Ltd.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003774/WC500207173.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003774/WC500207173.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6126;J07BA01;TICOVAC 0,5 ML;suspension for injection in pre-filled syringe;2,4mcg 0.5ml;Prescription;No;Pfizer Europe MA EEIG;SPC_1201701.pdf;PIL_1201701.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6127;C09AA05;CARDACE 2,5 MG;tablet;2,5mg;Prescription;Yes;Sanofi-Aventis Estonia OÜ;SPC_1074743.pdf;PIL_1074743.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6128;N04BA03;STALEVO;film-coated tablet;125mg +31,25mg +200mg;Prescription;No;Orion Corporation;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000511/WC500057485.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000511/WC500057485.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6129;B01AB02;ATRYN;powder for solution for infusion;1750RÜ;Prescription;No;Laboratoire Francais du Fractionnement et des Biotechnologies;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000587/WC500028260.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000587/WC500028260.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6130;M04AA03;FEBUXOSTAT MYLAN;film-coated tablet;80mg;Prescription;No;Mylan S.A.S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004374/WC500236845.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004374/WC500236845.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6131;M01AC06;MOVALIS;solution for injection;10mg 1ml;Prescription;No;BOEHRINGER INGELHEIM INTERNATIONAL GmbH;SPC_1100327.pdf;PIL_1100327.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6132;N06AX16;ARGOFAN 150 SR;prolonged-release tablet;150mg;Prescription;Yes;Zentiva a.s.;SPC_1316405.pdf;PIL_1316405.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6133;J01XX01;FOSFOMYCIN ZENTIVA;granules for oral solution in sachet;2g;Prescription;No;Zentiva k.s.;SPC_1680601.pdf;PIL_1680601.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6134;G04BD07;UROFLOW 2 MG;film-coated tablet;2mg;Prescription;Yes;Zentiva k.s.;SPC_1284498.pdf;PIL_1284498.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6135;M01AC06;MELOXICAM-RATIOPHARM 15 MG;tablet;15mg;Prescription;Yes;ratiopharm GmbH;SPC_1360189.pdf;PIL_1360189.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6136;D07BA80;SIBICORT;cream;10mg +10mg 1g;Prescription;Yes;Orion Corporation;SPC_1035403.pdf;PIL_1035403.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6137;L02BB04;XTANDI;film-coated tablet;40mg;Prescription;No;Astellas Pharma Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002639/WC500144996.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002639/WC500144996.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6138;S01EE01;LATANOPROST ACTAVIS;eye drops, solution;50mcg 1ml;Prescription;Yes;Actavis Group PTC ehf;SPC_1346790.pdf;PIL_1346790.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6139;B01AC11;VENTAVIS;nebuliser solution;20mcg 1ml;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000474/WC500048691.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000474/WC500048691.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6140;A10BJ04;EPERZAN;powder and solvent for solution for injection;30mg;Prescription;No;GlaxoSmithKline Trading Services Ltd.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002735/WC500165117.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002735/WC500165117.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6141;G04BE10;SPEDRA;tablet;200mg;Prescription;No;Menarini International Operations Luxembourg S.A.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002581/WC500145206.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002581/WC500145206.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6142;L04AA27;GILENYA;capsule, hard;0,5mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002202/WC500104528.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002202/WC500104528.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6143;C09BA05;CO-RAMICOR 5 MG/25 MG;tablet;5mg +25mg;Prescription;Yes;HEXAL AG;SPC_1113680.pdf;PIL_1113680.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6144;N05AH03;ZALASTA;tablet;2,5mg;Prescription;No;KRKA d.d., Novo mesto;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000792/WC500045945.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000792/WC500045945.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6145;C09AA04;PRENESSA Q-TAB;orodispersible tablet;4mg;Prescription;No;Krka, d.d. Novo mesto;SPC_1534328.pdf;PIL_1534328.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6146;A07EC02;SALOFALK;suppository;500mg;Prescription;No;Dr. Falk Pharma GmbH;SPC_1083147.pdf;PIL_1083147.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6147;C07AB07;BISOPROLOL  ACCORD;film-coated tablet;5mg;Prescription;Yes;Accord Healthcare Limited;SPC_1683873.pdf;PIL_1683873.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6148;C09DB01;DAFIRO;film-coated tablet;80mg +5mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000776/WC500034361.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000776/WC500034361.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
6149;A16AX07;KUVAN;powder for oral solution;100mg;Prescription;No;BioMarin International Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000943/WC500045038.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000943/WC500045038.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
